opportunity_id,game_id,play_id,nfl_id,player_name,player_position,role_proxy,n_deep_safeties,depth,lateral_from_mid,team_coverage_man_zone,team_coverage_type,num_frames_output,flight_time_s,ball_land_x,ball_land_y,absolute_yardline_number,play_direction,pass_result,pass_length,route_of_targeted_receiver,down,yards_to_go,offense_formation,receiver_alignment,expected_points_added,in_study,frozen_version
2023092406_1663_52594,2023092406,1663,52594,Alohi Gilman,FS,SPLIT_DEEP,2,13.78,2.849999999999998,ZONE_COVERAGE,COVER_4_ZONE,18,1.8,23.5300006866455,5.34000015258789,45,left,C,23,OUT,1,20,SINGLEBACK,2x2,2.28816099901451,True,deep-v1
2023092406_2019_38559,2023092406,2019,38559,Harrison Smith,FS,SINGLE_HIGH,1,11.89,7.029999999999998,ZONE_COVERAGE,COVER_4_ZONE,7,0.7,51.8499984741211,19.2199993133545,48,right,C,5,IN,1,10,SHOTGUN,3x1,0.798553974367678,False,deep-v1
2023092406_2489_52594,2023092406,2489,52594,Alohi Gilman,FS,SINGLE_HIGH,1,22.59999999999999,5.969999999999999,MAN_COVERAGE,COVER_1_MAN,15,1.5,74.0199966430664,40.1399993896484,58,right,I,17,IN,2,2,SHOTGUN,3x1,-0.944300667848438,True,deep-v1
2023092406_3018_54669,2023092406,3018,54669,Theo Jackson,FS,SINGLE_HIGH,1,13.72,2.8299999999999983,ZONE_COVERAGE,COVER_3_ZONE,13,1.3,68.0999984741211,11.5600004196167,84,left,C,17,IN,2,4,PISTOL,3x1,1.843784748693,False,deep-v1
2023092406_3112_46086,2023092406,3112,46086,Derwin James,SS,SPLIT_DEEP,2,12.82,11.419999999999998,ZONE_COVERAGE,COVER_6_ZONE,11,1.1,49.189998626709,20.9599990844727,35,right,C,16,POST,1,10,SHOTGUN,2x2,1.33617973327637,True,deep-v1
2023092406_3112_52594,2023092406,3112,52594,Alohi Gilman,FS,SPLIT_DEEP,2,12.590000000000003,5.899999999999999,ZONE_COVERAGE,COVER_6_ZONE,11,1.1,49.189998626709,20.9599990844727,35,right,C,16,POST,1,10,SHOTGUN,2x2,1.33617973327637,True,deep-v1
2023092406_3273_52594,2023092406,3273,52594,Alohi Gilman,FS,SINGLE_HIGH,1,16.549999999999997,6.509999999999998,MAN_COVERAGE,COVER_1_MAN,25,2.5,100.919998168945,49.8300018310547,74,right,I,28,CORNER,3,6,SHOTGUN,3x1,-1.50276690605097,True,deep-v1
2023092406_4004_53554,2023092406,4004,53554,Camryn Bynum,FS,SINGLE_HIGH,1,16.22,3.129999999999999,ZONE_COVERAGE,COVER_3_ZONE,16,1.6,77.7099990844727,24.0499992370605,60,right,C,19,IN,3,17,EMPTY,3x2,3.41282052034512,True,deep-v1
2023092406_4029_53554,2023092406,4029,53554,Camryn Bynum,FS,SPLIT_DEEP,2,15.430000000000009,0.5199999999999996,ZONE_COVERAGE,COVER_3_ZONE,26,2.6,106.120002746582,48.5499992370605,80,right,C,27,GO,1,10,SHOTGUN,2x2,2.77588782692328,True,deep-v1
2023092406_4134_52594,2023092406,4134,52594,Alohi Gilman,FS,SINGLE_HIGH,1,13.11,8.939999999999998,ZONE_COVERAGE,COVER_2_ZONE,15,1.5,70.7200012207031,6.0,84,left,I,14,GO,2,9,SHOTGUN,2x2,-0.786677283700556,True,deep-v1
2023092406_4690_52594,2023092406,4690,52594,Alohi Gilman,FS,SINGLE_HIGH,1,12.09,6.649999999999999,ZONE_COVERAGE,COVER_4_ZONE,9,0.9,21.7999992370605,18.8999996185303,30,left,I,10,SLANT,1,10,EMPTY,3x2,-1.15877756732516,True,deep-v1
2023092407_243_42485,2023092407,243,42485,Adrian Amos,FS,SINGLE_HIGH,1,10.4,4.629999999999999,ZONE_COVERAGE,COVER_4_ZONE,8,0.8,41.9300003051758,16.2099990844727,47,left,C,6,OUT,2,11,SHOTGUN,3x1,0.609969568555243,False,deep-v1
2023092407_872_46186,2023092407,872,46186,Jordan Whitehead,SS,SINGLE_HIGH,1,11.11,4.16,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,43.2799987792969,27.0100002288818,52,left,C,11,HITCH,3,5,SHOTGUN,3x1,2.14816840342246,False,deep-v1
2023092407_1215_42485,2023092407,1215,42485,Adrian Amos,FS,SINGLE_HIGH,1,12.900000000000006,4.220000000000002,ZONE_COVERAGE,COVER_3_ZONE,16,1.6,71.0100021362305,15.2200002670288,52,right,C,19,GO,1,10,SINGLEBACK,3x1,4.57276661251672,False,deep-v1
2023092407_1836_46186,2023092407,1836,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,10.14,8.939999999999998,ZONE_COVERAGE,COVER_3_ZONE,7,0.7,54.25,17.0900001525879,49,right,I,6,HITCH,1,10,SHOTGUN,2x2,-0.280312417075038,False,deep-v1
2023092407_1881_46186,2023092407,1881,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,10.799999999999995,7.539999999999999,MAN_COVERAGE,COVER_1_MAN,13,1.3,56.1699981689453,6.92000007629395,51,right,C,6,OUT,3,8,SHOTGUN,3x1,0.746257854741998,False,deep-v1
2023092407_1933_42485,2023092407,1933,42485,Adrian Amos,FS,SINGLE_HIGH,1,16.450000000000003,3.0700000000000003,MAN_COVERAGE,COVER_1_MAN,27,2.7,100.080001831055,50.8800010681152,68,right,I,33,GO,2,2,SHOTGUN,2x2,-0.29522140143672,False,deep-v1
2023092407_2250_42485,2023092407,2250,42485,Adrian Amos,FS,SPLIT_DEEP,2,15.68,3.0799999999999983,MAN_COVERAGE,COVER_1_MAN,18,1.8,21.6299991607666,11.8999996185303,43,left,I,23,GO,3,6,SHOTGUN,3x1,-1.6050691367127,False,deep-v1
2023092407_2250_46186,2023092407,2250,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,13.04,9.6,MAN_COVERAGE,COVER_1_MAN,18,1.8,21.6299991607666,11.8999996185303,43,left,I,23,GO,3,6,SHOTGUN,3x1,-1.6050691367127,False,deep-v1
2023092407_2687_52445,2023092407,2687,52445,Kyle Dugger,SS,SPLIT_DEEP,2,11.36,7.990000000000002,MAN_COVERAGE,COVER_1_MAN,9,0.9,65.2399978637695,39.6100006103516,56,right,I,9,HITCH,2,13,SHOTGUN,2x2,-1.1242151723709,False,deep-v1
2023092407_2811_46186,2023092407,2811,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,10.709999999999994,8.550000000000004,MAN_COVERAGE,COVER_1_MAN,10,1.0,89.0299987792969,39.2700004577637,95,left,I,5,OUT,2,15,EMPTY,3x2,-1.05225541861728,False,deep-v1
2023092407_3312_44837,2023092407,3312,44837,Jabrill Peppers,SS,SINGLE_HIGH,1,11.5,0.5899999999999999,MAN_COVERAGE,COVER_1_MAN,12,1.2,75.2600021362305,16.6599998474121,92,left,C,17,IN,3,5,SHOTGUN,2x2,2.19438827352133,False,deep-v1
2023092407_3446_52445,2023092407,3446,52445,Kyle Dugger,SS,SINGLE_HIGH,1,15.240000000000002,9.060000000000002,ZONE_COVERAGE,COVER_2_ZONE,14,1.4,35.1399993896484,49.6800003051758,53,left,C,18,GO,1,10,SHOTGUN,2x2,1.52667683910113,False,deep-v1
2023092407_4111_44837,2023092407,4111,44837,Jabrill Peppers,SS,SINGLE_HIGH,1,14.86,6.029999999999998,MAN_COVERAGE,COVER_1_MAN,15,1.5,46.9700012207031,1.51999998092651,65,left,I,15,CORNER,2,10,SHOTGUN,2x2,-0.473153496626765,False,deep-v1
2023092407_4134_44837,2023092407,4134,44837,Jabrill Peppers,SS,SINGLE_HIGH,1,13.54,7.739999999999998,MAN_COVERAGE,COVER_1_MAN,19,1.9,61.6500015258789,2.69000005722046,65,left,I,2,CROSS,3,10,SHOTGUN,3x1,-1.1566501626512,False,deep-v1
2023092407_4288_42116,2023092407,4288,42116,Adrian Phillips,FS,SPLIT_DEEP,3,15.310000000000002,0.4699999999999988,ZONE_COVERAGE,COVER_2_ZONE,13,1.3,69.379997253418,17.6900005340576,93,left,C,24,POST,1,10,SHOTGUN,3x1,0.141342503658962,False,deep-v1
2023092407_4288_44837,2023092407,4288,44837,Jabrill Peppers,SS,SPLIT_DEEP,3,29.020000000000003,10.81,ZONE_COVERAGE,COVER_2_ZONE,13,1.3,69.379997253418,17.6900005340576,93,left,C,24,POST,1,10,SHOTGUN,3x1,0.141342503658962,False,deep-v1
2023092408_171_53592,2023092408,171,53592,Darrick Forrest,FS,SINGLE_HIGH,1,11.47,4.920000000000002,MAN_COVERAGE,COVER_0_MAN,22,2.2,44.0699996948242,46.6100006103516,70,left,C,27,HITCH,3,8,EMPTY,3x2,3.35397016943898,False,deep-v1
2023092408_232_53592,2023092408,232,53592,Darrick Forrest,FS,SPLIT_DEEP,2,12.38,7.039999999999999,ZONE_COVERAGE,COVER_6_ZONE,13,1.3,6.28000020980835,29.25,29,left,I,19,POST,1,10,SHOTGUN,2x2,-0.443244689027779,False,deep-v1
2023092408_232_54578,2023092408,232,54578,Percy Butler,SS,SPLIT_DEEP,2,10.82,6.93,ZONE_COVERAGE,COVER_6_ZONE,13,1.3,6.28000020980835,29.25,29,left,I,19,POST,1,10,SHOTGUN,2x2,-0.443244689027779,True,deep-v1
2023092408_449_40107,2023092408,449,40107,Micah Hyde,FS,SINGLE_HIGH,1,17.47,2.789999999999999,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,83.1900024414062,13.9099998474121,64,right,C,18,CORNER,1,10,SINGLEBACK,2x2,1.24588553421199,True,deep-v1
2023092408_514_40107,2023092408,514,40107,Micah Hyde,FS,SPLIT_DEEP,2,10.680000000000009,6.579999999999998,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,91.4300003051758,21.2199993133545,76,right,IN,18,HITCH,3,19,SHOTGUN,3x1,-2.8047597578261,True,deep-v1
2023092408_514_40166,2023092408,514,40166,Jordan Poyer,SS,SPLIT_DEEP,2,12.340000000000003,4.059999999999999,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,91.4300003051758,21.2199993133545,76,right,IN,18,HITCH,3,19,SHOTGUN,3x1,-2.8047597578261,False,deep-v1
2023092408_668_54578,2023092408,668,54578,Percy Butler,SS,SINGLE_HIGH,1,12.549999999999995,2.759999999999998,ZONE_COVERAGE,COVER_4_ZONE,13,1.3,62.9700012207031,27.1700000762939,80,left,I,17,POST,3,8,EMPTY,4x1,-1.58037399733439,True,deep-v1
2023092408_840_53592,2023092408,840,53592,Darrick Forrest,FS,SINGLE_HIGH,1,12.61,1.6899999999999975,ZONE_COVERAGE,COVER_2_ZONE,19,1.9,12.9700002670288,3.34999990463257,45,left,C,32,CORNER,1,10,SHOTGUN,2x2,3.07258887658827,False,deep-v1
2023092408_911_40107,2023092408,911,40107,Micah Hyde,FS,SINGLE_HIGH,1,13.310000000000002,2.1000000000000014,MAN_COVERAGE,COVER_1_MAN,24,2.4,62.7999992370605,48.3800010681152,35,right,C,29,GO,1,10,SHOTGUN,2x2,2.23513761791401,True,deep-v1
2023092408_990_40107,2023092408,990,40107,Micah Hyde,FS,SPLIT_DEEP,2,10.22,10.03,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,33.4300003051758,51.4500007629395,43,left,C,9,HITCH,1,10,SHOTGUN,3x1,0.694432289456017,True,deep-v1
2023092408_1338_54578,2023092408,1338,54578,Percy Butler,SS,SINGLE_HIGH,1,12.079999999999998,3.789999999999999,MAN_COVERAGE,COVER_1_MAN,20,2.0,67.25,6.5,46,right,I,21,GO,2,8,SINGLEBACK,2x2,-0.756357946665958,True,deep-v1
2023092408_1368_54578,2023092408,1368,54578,Percy Butler,SS,SPLIT_DEEP,2,12.420000000000002,5.449999999999999,ZONE_COVERAGE,COVER_4_ZONE,12,1.2,59.9000015258789,18.5200004577637,46,right,C,15,OUT,3,8,SHOTGUN,3x1,2.29666126426309,True,deep-v1
2023092408_1574_52624,2023092408,1574,52624,Kam Curl,SS,SPLIT_DEEP,2,13.0,3.7399999999999984,ZONE_COVERAGE,COVER_6_ZONE,7,0.7,75.2900009155273,23.4300003051758,69,right,C,6,SLANT,2,21,SHOTGUN,2x2,0.480134062236175,False,deep-v1
2023092408_1826_53592,2023092408,1826,53592,Darrick Forrest,FS,SINGLE_HIGH,1,13.519999999999996,1.150000000000002,MAN_COVERAGE,COVER_1_MAN,23,2.3,110.419998168945,51.2299995422363,88,right,I,22,CORNER,2,10,EMPTY,3x2,-0.488857863005251,False,deep-v1
2023092408_2043_40107,2023092408,2043,40107,Micah Hyde,FS,SINGLE_HIGH,1,10.36,6.490000000000002,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,43.1399993896484,25.6000003814697,31,right,I,13,POST,2,6,SHOTGUN,2x2,-1.06804794538766,True,deep-v1
2023092408_2100_40166,2023092408,2100,40166,Jordan Poyer,SS,SINGLE_HIGH,1,11.29,4.540000000000003,ZONE_COVERAGE,COVER_3_ZONE,7,0.7,36.9500007629395,33.0499992370605,36,right,C,1,CROSS,1,10,SHOTGUN,3x1,-0.547943136189133,False,deep-v1
2023092408_2177_40107,2023092408,2177,40107,Micah Hyde,FS,SPLIT_DEEP,2,10.78,13.31,ZONE_COVERAGE,COVER_4_ZONE,7,0.7,56.5200004577637,13.1400003433228,51,right,C,6,HITCH,1,10,EMPTY,3x2,0.213302526623011,True,deep-v1
2023092408_2295_53592,2023092408,2295,53592,Darrick Forrest,FS,SINGLE_HIGH,1,11.599999999999994,4.150000000000002,ZONE_COVERAGE,COVER_3_ZONE,18,1.8,84.4700012207031,35.7900009155273,109,left,C,25,POST,1,10,SINGLEBACK,3x1,2.35349933430552,False,deep-v1
2023092408_2376_53592,2023092408,2376,53592,Darrick Forrest,FS,SINGLE_HIGH,1,13.68,5.509999999999998,MAN_COVERAGE,COVER_1_MAN,11,1.1,45.5099983215332,22.4200000762939,60,left,I,5,HITCH,1,10,SINGLEBACK,2x2,-0.502101086080074,False,deep-v1
2023092408_2709_54578,2023092408,2709,54578,Percy Butler,SS,SPLIT_DEEP,2,10.709999999999994,8.34,ZONE_COVERAGE,COVER_2_ZONE,13,1.3,57.9599990844727,14.1700000762939,76,left,C,18,GO,2,7,SINGLEBACK,3x1,1.74837257666513,True,deep-v1
2023092408_3600_47844,2023092408,3600,47844,Taylor Rapp,FS,SPLIT_DEEP,2,12.979999999999997,5.859999999999999,ZONE_COVERAGE,COVER_4_ZONE,16,1.6,34.4199981689453,2.3199999332428,51,left,C,17,CORNER,1,10,SHOTGUN,3x1,1.09343303996138,False,deep-v1
2023092409_173_42543,2023092409,173,42543,Quandre Diggs,FS,SPLIT_DEEP,2,13.579999999999998,3.3200000000000003,ZONE_COVERAGE,COVER_4_ZONE,9,0.9,41.2099990844727,15.3699998855591,35,right,I,7,SLANT,2,6,SHOTGUN,2x2,-0.863711456302553,True,deep-v1
2023092409_196_42543,2023092409,196,42543,Quandre Diggs,FS,SINGLE_HIGH,1,15.18,3.93,ZONE_COVERAGE,COVER_3_ZONE,14,1.4,55.1100006103516,46.5699996948242,35,right,C,23,HITCH,3,6,SHOTGUN,3x1,3.61362057202496,True,deep-v1
2023092409_570_43350,2023092409,570,43350,Vonn Bell,SS,SPLIT_DEEP,2,14.840000000000003,11.86,ZONE_COVERAGE,COVER_6_ZONE,13,1.3,50.8899993896484,12.3400001525879,68,left,C,18,HITCH,1,10,SINGLEBACK,2x2,1.37391149753239,False,deep-v1
2023092409_570_45004,2023092409,570,45004,Xavier Woods,FS,SPLIT_DEEP,2,12.090000000000003,1.0500000000000007,ZONE_COVERAGE,COVER_6_ZONE,13,1.3,50.8899993896484,12.3400001525879,68,left,C,18,HITCH,1,10,SINGLEBACK,2x2,1.37391149753239,False,deep-v1
2023092409_697_43350,2023092409,697,43350,Vonn Bell,SS,SPLIT_DEEP,2,11.02,11.14,ZONE_COVERAGE,COVER_6_ZONE,25,2.5,6.1100001335144,0.419999986886978,38,left,I,28,GO,1,10,SHOTGUN,2x2,-0.406873781117611,False,deep-v1
2023092409_1390_52939,2023092409,1390,52939,Sam Franklin Jr.,FS,SPLIT_DEEP,2,11.39,9.25,ZONE_COVERAGE,COVER_4_ZONE,19,1.9,115.720001220703,48.8300018310547,95,right,I,15,GO,2,9,SHOTGUN,2x2,-0.835666795843281,False,deep-v1
2023092409_1479_42543,2023092409,1479,42543,Quandre Diggs,FS,SINGLE_HIGH,1,15.36,0.5,MAN_COVERAGE,COVER_1_MAN,19,1.9,61.9599990844727,48.5299987792969,85,left,I,24,CORNER,1,10,SINGLEBACK,2x2,-0.526190506061539,True,deep-v1
2023092409_1713_42543,2023092409,1713,42543,Quandre Diggs,FS,SPLIT_DEEP,2,14.32,6.859999999999999,ZONE_COVERAGE,COVER_3_ZONE,20,2.0,31.6800003051758,7.82999992370605,57,left,C,27,CORNER,3,10,EMPTY,3x2,5.25129610463046,True,deep-v1
2023092409_1713_47891,2023092409,1713,47891,Julian Love,SS,SPLIT_DEEP,2,14.97,8.550000000000004,ZONE_COVERAGE,COVER_3_ZONE,20,2.0,31.6800003051758,7.82999992370605,57,left,C,27,CORNER,3,10,EMPTY,3x2,5.25129610463046,True,deep-v1
2023092409_1770_43350,2023092409,1770,43350,Vonn Bell,SS,SPLIT_DEEP,2,10.43,4.580000000000002,ZONE_COVERAGE,COVER_3_ZONE,22,2.2,68.5199966430664,35.7900009155273,35,right,I,34,POST,1,10,SHOTGUN,3x1,-0.538257716922089,False,deep-v1
2023092409_1770_52939,2023092409,1770,52939,Sam Franklin Jr.,FS,SPLIT_DEEP,2,13.29,5.219999999999999,ZONE_COVERAGE,COVER_3_ZONE,22,2.2,68.5199966430664,35.7900009155273,35,right,I,34,POST,1,10,SHOTGUN,3x1,-0.538257716922089,False,deep-v1
2023092409_1824_43350,2023092409,1824,43350,Vonn Bell,SS,SPLIT_DEEP,2,14.28,8.079999999999998,ZONE_COVERAGE,COVER_3_ZONE,8,0.8,37.0999984741211,31.6399993896484,29,right,IN,9,SLANT,3,16,SHOTGUN,2x2,-3.19448063732125,False,deep-v1
2023092409_1875_47891,2023092409,1875,47891,Julian Love,SS,SPLIT_DEEP,2,12.22,11.700000000000005,ZONE_COVERAGE,COVER_3_ZONE,8,0.8,40.9799995422363,41.7799987792969,43,left,C,2,HITCH,1,15,EMPTY,3x2,-0.170773691730574,True,deep-v1
2023092409_1922_42543,2023092409,1922,42543,Quandre Diggs,FS,SPLIT_DEEP,2,13.9,0.1300000000000025,MAN_COVERAGE,COVER_1_MAN,20,2.0,21.4599990844727,47.1500015258789,36,left,I,16,GO,3,8,SHOTGUN,2x2,-0.943164217693266,True,deep-v1
2023092409_2714_52939,2023092409,2714,52939,Sam Franklin Jr.,FS,SPLIT_DEEP,2,13.18,1.1400000000000006,ZONE_COVERAGE,COVER_6_ZONE,15,1.5,57.2900009155273,35.939998626709,67,left,C,11,CROSS,1,10,SINGLEBACK,3x1,0.613900688476861,False,deep-v1
2023092409_3503_42543,2023092409,3503,42543,Quandre Diggs,FS,SINGLE_HIGH,1,14.409999999999997,6.060000000000002,MAN_COVERAGE,COVER_1_MAN,19,1.9,78.3300018310547,46.0099983215332,56,right,C,23,CROSS,3,3,SHOTGUN,2x2,2.21674636320677,True,deep-v1
2023092409_3611_42543,2023092409,3611,42543,Quandre Diggs,FS,SINGLE_HIGH,1,15.959999999999994,2.469999999999999,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,82.2099990844727,17.8700008392334,69,right,C,16,GO,2,20,EMPTY,3x2,1.28095206595026,True,deep-v1
2023092409_3984_42543,2023092409,3984,42543,Quandre Diggs,FS,SPLIT_DEEP,2,11.920000000000002,8.68,ZONE_COVERAGE,COVER_6_ZONE,9,0.9,77.870002746582,31.9599990844727,85,left,C,11,HITCH,3,10,SHOTGUN,3x1,2.02408421959262,True,deep-v1
2023092409_4081_42543,2023092409,4081,42543,Quandre Diggs,FS,SPLIT_DEEP,2,12.020000000000003,12.009999999999998,ZONE_COVERAGE,COVER_4_ZONE,25,2.5,26.1399993896484,50.7599983215332,55,left,I,30,GO,1,10,SHOTGUN,3x1,-0.462866145768203,True,deep-v1
2023092409_4182_42543,2023092409,4182,42543,Quandre Diggs,FS,SPLIT_DEEP,2,14.39,7.289999999999999,MAN_COVERAGE,COVER_2_MAN,12,1.2,45.9000015258789,19.1399993896484,59,left,I,9,HITCH,3,14,SHOTGUN,3x1,-1.29878053604625,True,deep-v1
2023092409_4182_47891,2023092409,4182,47891,Julian Love,SS,SPLIT_DEEP,2,12.759999999999998,6.34,MAN_COVERAGE,COVER_2_MAN,12,1.2,45.9000015258789,19.1399993896484,59,left,I,9,HITCH,3,14,SHOTGUN,3x1,-1.29878053604625,True,deep-v1
2023092409_4826_44865,2023092409,4826,44865,Teez Tabor,FS,SPLIT_DEEP,2,15.11,5.18,ZONE_COVERAGE,COVER_4_ZONE,8,0.8,46.0200004577637,24.5400009155273,54,left,I,9,IN,2,4,SHOTGUN,2x2,-0.466555981314741,False,deep-v1
2023092409_4968_44865,2023092409,4968,44865,Teez Tabor,FS,SINGLE_HIGH,1,13.12,2.34,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,12.75,32.3800010681152,25,left,C,15,GO,1,10,SHOTGUN,2x2,2.45880191761535,False,deep-v1
2023092410_374_43533,2023092410,374,43533,Jayron Kearse,FS,SINGLE_HIGH,1,12.230000000000004,5.379999999999999,ZONE_COVERAGE,COVER_3_ZONE,16,1.6,79.4599990844727,7.61999988555908,92,left,C,15,CROSS,1,10,SHOTGUN,2x1,1.01294168480672,False,deep-v1
2023092410_1603_49410,2023092410,1603,49410,Jalen Thompson,FS,SINGLE_HIGH,1,11.64,4.630000000000003,ZONE_COVERAGE,COVER_4_ZONE,21,2.1,5.1100001335144,51.5,25,left,I,15,GO,1,14,SHOTGUN,2x2,-0.480801669880748,False,deep-v1
2023092410_1912_44827,2023092410,1912,44827,Malik Hooker,SS,SINGLE_HIGH,1,13.319999999999991,1.3599999999999994,MAN_COVERAGE,COVER_1_MAN,15,1.5,99.5400009155273,8.11999988555908,83,right,I,17,CROSS,1,10,I_FORM,2x1,-0.418339558877051,True,deep-v1
2023092410_2402_44827,2023092410,2402,44827,Malik Hooker,SS,SINGLE_HIGH,1,16.86,0.2300000000000004,MAN_COVERAGE,COVER_1_MAN,26,2.6,87.4499969482422,-0.569999992847443,58,right,I,29,GO,1,5,SHOTGUN,3x1,-0.277322444017045,True,deep-v1
2023092410_2672_46807,2023092410,2672,46807,Andre Chachere,SS,SINGLE_HIGH,1,12.659999999999997,3.509999999999998,MAN_COVERAGE,COVER_1_MAN,24,2.4,37.2099990844727,50.7299995422363,64,left,C,29,GO,3,7,SHOTGUN,2x2,3.336225291132,False,deep-v1
2023092410_3367_44827,2023092410,3367,44827,Malik Hooker,SS,SINGLE_HIGH,1,13.38,4.370000000000001,MAN_COVERAGE,COVER_1_MAN,19,1.9,36.8699989318848,2.61999988555908,17,right,C,23,GO,3,8,SHOTGUN,3x1,2.96699317870662,True,deep-v1
2023092410_3860_44827,2023092410,3860,44827,Malik Hooker,SS,SINGLE_HIGH,1,13.739999999999997,2.509999999999998,ZONE_COVERAGE,COVER_3_ZONE,19,1.9,59.0800018310547,38.7000007629395,86,left,C,29,CROSS,1,10,SHOTGUN,3x1,4.21086428710259,True,deep-v1
2023092411_195_54719,2023092411,195,54719,Elijah Hicks,FS,SPLIT_DEEP,2,19.08,0.7099999999999973,MAN_COVERAGE,COVER_1_MAN,10,1.0,64.7399978637695,23.2600002288818,52,right,I,13,IN,3,5,SHOTGUN,3x1,-1.81605167570524,False,deep-v1
2023092411_401_54719,2023092411,401,54719,Elijah Hicks,FS,SINGLE_HIGH,1,17.459999999999994,4.760000000000002,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,90.0800018310547,24.1800003051758,75,right,C,19,POST,1,10,SHOTGUN,2x1,1.19618232944049,False,deep-v1
2023092411_901_54719,2023092411,901,54719,Elijah Hicks,FS,SINGLE_HIGH,1,14.740000000000002,7.300000000000004,ZONE_COVERAGE,COVER_3_ZONE,13,1.3,57.439998626709,14.9499998092651,71,left,C,15,HITCH,3,2,SHOTGUN,3x1,1.55784387583844,False,deep-v1
2023092411_1474_54719,2023092411,1474,54719,Elijah Hicks,FS,SPLIT_DEEP,2,14.79,4.959999999999997,ZONE_COVERAGE,COVER_2_ZONE,20,2.0,0.550000011920929,3.17000007629395,26,left,I,16,CORNER,1,10,SHOTGUN,3x1,-0.429968339914922,False,deep-v1
2023092411_1760_54719,2023092411,1760,54719,Elijah Hicks,FS,SPLIT_DEEP,2,15.19,7.479999999999997,MAN_COVERAGE,COVER_1_MAN,16,1.6,19.1700000762939,9.40999984741211,33,left,I,15,OUT,3,7,SHOTGUN,3x1,-0.859930511680432,False,deep-v1
2023092411_1837_54527,2023092411,1837,54527,Bryan Cook,FS,SPLIT_DEEP,2,14.299999999999995,4.789999999999999,MAN_COVERAGE,COVER_1_MAN,23,2.3,67.3399963378906,2.1800000667572,35,right,I,34,GO,1,10,SHOTGUN,2x2,-0.374669605633244,False,deep-v1
2023092411_2043_54527,2023092411,2043,54527,Bryan Cook,FS,SPLIT_DEEP,2,11.119999999999996,5.139999999999997,ZONE_COVERAGE,COVER_6_ZONE,24,2.4,81.4800033569336,33.7999992370605,41,right,I,43,GO,2,4,EMPTY,3x2,-0.33509599417448,False,deep-v1
2023092411_2208_54719,2023092411,2208,54719,Elijah Hicks,FS,SPLIT_DEEP,2,15.11,5.490000000000002,ZONE_COVERAGE,COVER_6_ZONE,11,1.1,50.8499984741211,33.4500007629395,65,left,C,14,IN,1,15,SHOTGUN,3x1,1.41782752762083,False,deep-v1
2023092411_2494_54719,2023092411,2494,54719,Elijah Hicks,FS,SPLIT_DEEP,2,11.1,3.359999999999999,MAN_COVERAGE,COVER_1_MAN,19,1.9,73.8300018310547,13.75,50,right,C,25,CORNER,3,6,SHOTGUN,3x1,3.60716109117493,False,deep-v1
2023092411_2494_56141,2023092411,2494,56141,Quindell Johnson,SS,SPLIT_DEEP,2,11.61,6.420000000000002,MAN_COVERAGE,COVER_1_MAN,19,1.9,73.8300018310547,13.75,50,right,C,25,CORNER,3,6,SHOTGUN,3x1,3.60716109117493,False,deep-v1
2023092411_2863_54527,2023092411,2863,54527,Bryan Cook,FS,SINGLE_HIGH,1,16.85,0.1999999999999993,MAN_COVERAGE,COVER_1_MAN,23,2.3,37.6199989318848,50.7999992370605,69,left,I,33,GO,3,5,SHOTGUN,2x2,-1.75741543597542,False,deep-v1
2023092411_3515_54719,2023092411,3515,54719,Elijah Hicks,FS,SPLIT_DEEP,2,16.759999999999998,6.780000000000001,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,45.189998626709,35.8899993896484,59,left,C,14,POST,3,12,SHOTGUN,3x1,2.95846675755456,False,deep-v1
2023092411_3742_54527,2023092411,3742,54527,Bryan Cook,FS,SINGLE_HIGH,1,15.269999999999996,3.530000000000001,MAN_COVERAGE,COVER_1_MAN,21,2.1,89.25,51.3499984741211,66,right,C,24,GO,2,5,SHOTGUN,2x2,2.21106216695625,False,deep-v1
2023092412_195_44962,2023092412,195,44962,Damontae Kazee,FS,SPLIT_DEEP,2,12.980000000000004,10.910000000000004,MAN_COVERAGE,COVER_2_MAN,15,1.5,81.4499969482422,52.7799987792969,91,left,I,10,HITCH,3,3,SHOTGUN,3x1,-1.72351596457884,True,deep-v1
2023092412_545_44962,2023092412,545,44962,Damontae Kazee,FS,SPLIT_DEEP,2,14.0,7.559999999999999,ZONE_COVERAGE,COVER_4_ZONE,9,0.9,44.810001373291,20.7900009155273,55,left,C,11,IN,2,14,SHOTGUN,2x2,1.45393104385585,True,deep-v1
